Student ID,Name,Gender,University,Room Type,Budget,District,Location,Area,Pin,Near Rail Station,Near University,Near School,Near Roadside,Availability of Mess,Availability of Pen Guest,Room Information
828,Myra Loyal,Female,Soni-Jaggi,Single,2500,Purba Bardhaman,Pondicherry,Contractor Street,653841,No,Yes,No,Yes,Yes,No,No
549,Kanav Brar,Male,Roy LLC,Single,2500,Purba Bardhaman,Chandrapur,Garde Ganj,361259,Yes,Yes,No,No,No,Yes,No
579,Jivika Acharya,Male,"Borah, Sheth and Handa",Double,2200,Purba Medinipur,Bhilai,Rajan Street,923502,Yes,Yes,No,Yes,Yes,No,Yes
254,Seher Sekhon,Female,Jaggi-Bansal,Copper,2200,Alipurduar,Pallavaram,Lad Circle,737578,Yes,Yes,Yes,Yes,No,Yes,No
922,Diya Subramanian,Male,Majumdar-Mani,Double,2400,Cooch Behar,Mathura,Sandal Marg,81938,No,Yes,Yes,Yes,Yes,No,No
639,Aniruddh Khosla,Female,Kala-Saraf,Single,2400,North 24 Parganas,Machilipatnam,Kade Nagar,243408,Yes,No,No,Yes,Yes,No,No
968,Anahi Char,Male,Deshpande Inc,Copper,2400,Jhargram,Bihar Sharif,Karan Nagar,653913,Yes,No,Yes,No,No,Yes,Yes
354,Aaryahi Goswami,Male,Garg and Sons,Copper,2400,Kalimpong,Ujjain,Guha Zila,107105,No,Yes,Yes,Yes,No,Yes,Yes
415,Vanya Biswas,Male,Bhalla-Koshy,Double,2100,Uttar Dinajpur,Jamshedpur,Devan Path,740780,No,Yes,Yes,No,Yes,No,No
401,Anahita Chanda,Female,Rau Ltd,Single,2300,Uttar Dinajpur,Sambalpur,Krishnamurthy,178460,Yes,Yes,Yes,Yes,Yes,No,Yes
223,Damini Krish,Female,"Sekhon, Balakrishnan and Lanka",Double,2100,Alipurduar,Ozhukarai,Master Marg,376790,No,Yes,No,Yes,No,Yes,No
27,Mamooty Varty,Female,"Sagar, Balan and Cheema",Single,2200,Malda,Rajpur Sonarpur,Mammen,663119,No,No,Yes,No,No,Yes,Yes
384,Shanaya Sachdev,Male,"Dalal, Swamy and Bhakta",Double,2300,Murshidabad,Ongole,Grover Road,159624,No,No,No,No,No,Yes,Yes
824,Aayush Zacharia,Male,"Dyal, Kumer and Swamy",Copper,2100,Nadia,Raurkela Industrial Township,Barman Marg,773442,Yes,No,No,No,No,Yes,Yes
178,Manjari Kaul,Male,"Deep, Tandon and Arya",Double,2000,Bankura,Rewa,Ray Zila,75515,Yes,Yes,Yes,No,Yes,No,Yes
918,Tejas Rana,Male,Sheth-Tripathi,Double,2300,Cooch Behar,Farrukhabad,Wali Path,319429,No,No,Yes,No,No,Yes,No
722,Azad Baria,Male,Deshmukh-Majumdar,Double,2000,Hooghly,North Dumdum,Bains Path,973316,Yes,Yes,No,No,No,Yes,No
345,Kavya Baria,Female,"Rajagopalan, Swaminathan and Ramachandran",Copper,2300,Uttar Dinajpur,Tiruppur,Sathe Zila,140353,Yes,No,No,Yes,Yes,No,No
939,Ryan Subramaniam,Male,"Sachdev, Virk and Saxena",Double,2500,Murshidabad,Ambala,Gupta Chowk,264433,Yes,Yes,No,No,No,Yes,Yes
71,Raghav Chatterjee,Male,Sibal PLC,Copper,2400,Bankura,Morbi,Chada Street,805719,Yes,Yes,Yes,No,No,Yes,Yes
953,Zaina Dave,Male,Sankar-Chaudry,Double,2100,Birbhum,Kadapa,Khanna Path,959873,No,Yes,Yes,No,No,Yes,No
153,Tarini Karan,Male,Varghese Ltd,Double,2000,Purulia,Satna,Manne Path,822226,No,Yes,Yes,No,Yes,No,No
649,Misha Chauhan,Female,Rege-Bhatnagar,Copper,2200,Hooghly,Alappuzha,Hayer Marg,875156,No,Yes,No,Yes,Yes,No,Yes
978,Kartik Rana,Male,Ravi-Lad,Single,2100,Jalpaiguri,Haridwar,Yohannan Nagar,630944,Yes,No,Yes,Yes,Yes,No,Yes
493,Divit Aggarwal,Male,"Buch, Deshpande and Kaul",Copper,2300,Purba Bardhaman,Gurgaon,Talwar Chowk,601324,No,Yes,No,Yes,Yes,No,Yes
888,Hiran Goswami,Male,Kalla-Dara,Single,2200,Purba Bardhaman,Rewa,Sachar Nagar,136621,No,Yes,No,No,No,Yes,No
259,Farhan Ramanathan,Male,Sule-Suri,Copper,2200,Purulia,Bidhannagar,Srivastava Road,596213,Yes,Yes,Yes,Yes,Yes,No,Yes
262,Zoya Guha,Male,Barman-Apte,Copper,2000,Kolkata,Ghaziabad,Rajagopalan Chowk,405762,No,No,Yes,Yes,No,Yes,No
386,Rania Deshpande,Female,Kade PLC,Single,2500,Hooghly,Dehradun,Lanka Zila,107858,No,No,Yes,Yes,Yes,No,Yes
339,Jayan Bhardwaj,Male,Sha-Goyal,Double,2400,Kalimpong,Mirzapur,Gola Road,654723,No,Yes,No,Yes,No,Yes,No
374,Ishita Bose,Female,Vaidya Group,Double,2000,Alipurduar,Amravati,Atwal Marg,39874,Yes,Yes,Yes,Yes,No,Yes,Yes
879,Armaan Sibal,Female,Ram-Taneja,Double,2400,Birbhum,Haridwar,Mand,469475,No,No,Yes,No,No,Yes,Yes
116,Parinaaz Manda,Female,Bhagat-Comar,Double,2400,Bankura,Shahjahanpur,Dua,422935,No,No,No,No,Yes,No,No
773,Vardaniya Sankar,Female,"Sunder, Ahluwalia and Lad",Single,2400,Hooghly,Cuttack,Bajwa,473036,No,No,No,No,No,Yes,No
150,Armaan Chopra,Male,"Sethi, Mallick and Rattan",Single,2400,Paschim Bardhaman,Amroha,Din Nagar,164326,Yes,Yes,No,No,No,Yes,No
531,Vanya Sheth,Male,"Barman, Dhaliwal and Sane",Double,2100,Bankura,Siwan,Buch Ganj,944861,No,Yes,No,Yes,No,Yes,Yes
8,Keya Grewal,Male,Wason Inc,Single,2400,Malda,Jodhpur,Shanker Path,515494,Yes,Yes,No,Yes,No,Yes,Yes
405,Romil Chaudhary,Female,"Gour, Ramanathan and Tandon",Double,2300,Cooch Behar,Buxar,Bajwa Chowk,551647,Yes,Yes,Yes,No,Yes,No,Yes
947,Nayantara Dugal,Female,Jain-Karnik,Double,2000,Birbhum,Bangalore,Dugal Ganj,626625,No,Yes,Yes,No,Yes,No,Yes
423,Alia Khalsa,Male,Badal Inc,Single,2100,Cooch Behar,Ahmednagar,Venkatesh Street,226519,Yes,Yes,No,No,Yes,No,No
38,Manikya Gopal,Male,"Dalal, Gera and Mander",Copper,2000,Murshidabad,Shimoga,Batta Marg,415837,No,Yes,Yes,No,Yes,No,No
343,Chirag Som,Female,Upadhyay-Srinivas,Double,2200,Howrah,Sikar,Dayal Nagar,594444,Yes,Yes,Yes,No,No,Yes,No
270,Hridaan Ravel,Male,Bhardwaj-Gaba,Single,2100,Purba Bardhaman,Kota,Babu Road,709283,Yes,No,Yes,No,No,Yes,No
880,Kiara Rastogi,Female,Sami Ltd,Copper,2300,Murshidabad,Muzaffarpur,Grewal Path,476294,No,No,No,Yes,No,Yes,No
222,Hridaan Bassi,Male,Sen Ltd,Single,2500,Howrah,Ambala,Srinivas Nagar,351985,Yes,Yes,No,Yes,Yes,No,Yes
256,Anay Basu,Female,"Barad, Sarkar and Mangat",Double,2100,Malda,Nizamabad,Apte Circle,958964,Yes,Yes,No,No,No,Yes,No
796,Hiran Varty,Male,"Baral, Ratta and Chopra",Single,2300,Kolkata,Suryapet,Chaudhary,947831,Yes,No,Yes,Yes,Yes,No,Yes
30,Ishita Bera,Male,"Saha, Balakrishnan and Jani",Copper,2200,Howrah,Jalna,Baral Zila,275580,No,Yes,No,Yes,Yes,No,No
382,Aradhya Bhattacharyya,Male,"Din, Sidhu and Srinivasan",Single,2400,Alipurduar,Sasaram,Iyer Path,125554,No,No,Yes,No,Yes,No,Yes
561,Tushar Buch,Male,Deol LLC,Double,2000,Dakshin Dinajpur,Pudukkottai,Varma Zila,841521,Yes,Yes,Yes,Yes,No,Yes,No
986,Dishani Shenoy,Male,Chowdhury-Gaba,Copper,2000,Purba Bardhaman,Patiala,Dasgupta Nagar,381099,No,No,No,No,Yes,No,Yes
248,Divyansh Chhabra,Female,Balan Inc,Double,2300,Birbhum,Bhusawal,Sidhu,635627,No,No,Yes,No,No,Yes,No
293,Ryan Chopra,Female,Chacko-Bhatti,Copper,2000,North 24 Parganas,Etawah,Chaudry,727387,No,Yes,No,No,No,Yes,Yes
876,Sahil Zacharia,Male,Bassi and Sons,Double,2300,Paschim Medinipur,Rewa,Datta,892106,Yes,No,Yes,Yes,No,Yes,No
752,Oorja Karan,Female,Chhabra-Dugar,Single,2200,Malda,Bahraich,Malhotra Road,361156,No,No,Yes,No,Yes,No,Yes
552,Heer Dayal,Female,"Kurian, Saran and Randhawa",Double,2500,Dakshin Dinajpur,Tinsukia,Grover Marg,85190,Yes,Yes,Yes,No,Yes,No,Yes
183,Sumer Hayre,Female,Dayal Group,Double,2000,Purba Bardhaman,Dhanbad,Bhatt Path,194501,No,No,Yes,Yes,Yes,No,Yes
980,Divij Kar,Female,Shankar-Dasgupta,Single,2000,Nadia,Thrissur,Borra Circle,223182,No,Yes,No,No,No,Yes,Yes
48,Adira Sen,Female,Dora-Aggarwal,Single,2100,Purulia,Bhind,Sundaram Circle,956133,Yes,Yes,No,Yes,Yes,No,No
785,Shanaya Hayer,Male,"Banerjee, Ray and Bhatnagar",Single,2200,Purba Medinipur,Bilaspur,Brar Zila,906348,Yes,No,No,Yes,No,Yes,No
501,Oorja Dave,Male,"Shere, Tella and Krishnan",Double,2300,Purulia,Kollam,Bandi Road,799893,No,No,Yes,Yes,Yes,No,No
454,Sana Acharya,Female,"Sarma, Chada and Virk",Single,2200,South 24 Parganas,Patna,Malhotra Road,702278,Yes,No,Yes,Yes,No,Yes,Yes
736,Lavanya Gopal,Female,Gupta-Tak,Copper,2500,Jalpaiguri,Varanasi,Sangha Street,590862,Yes,Yes,Yes,Yes,Yes,No,Yes
661,Biju Chandran,Male,"Ghosh, Saxena and Dhaliwal",Single,2500,Jhargram,Etawah,Chauhan Street,725933,Yes,No,No,No,Yes,No,No
631,Kashvi Samra,Male,Toor-Bandi,Copper,2500,Jalpaiguri,Madurai,Tara Circle,800069,No,Yes,No,No,Yes,No,Yes
705,Neysa Sodhi,Female,Atwal Group,Copper,2300,Jalpaiguri,Bhalswa Jahangir Pur,Dhar Ganj,614098,Yes,Yes,No,No,Yes,No,Yes
900,Reyansh Ghose,Male,Kamdar-Gour,Single,2500,South 24 Parganas,Ujjain,Ratti Ganj,533834,No,No,No,No,No,Yes,Yes
95,Aaina Viswanathan,Male,Dar-Sankaran,Double,2100,Murshidabad,Thiruvananthapuram,Kashyap Circle,315239,Yes,Yes,No,No,Yes,No,No
375,Nayantara Hora,Female,"Khosla, Mahajan and Hayre",Copper,2500,Darjeeling,Katni,Thaker Path,955144,Yes,Yes,Yes,Yes,Yes,No,Yes
588,Tejas Halder,Male,"Kota, Mahajan and Mandal",Double,2000,Murshidabad,Siliguri,Sodhi Nagar,129126,Yes,Yes,No,No,No,Yes,No
979,Madhup Bir,Male,"Bora, Ramachandran and Mani",Single,2400,Paschim Medinipur,Bahraich,Bhalla,677841,No,Yes,Yes,Yes,Yes,No,No
340,Darshit Dhaliwal,Female,Gade-Tara,Double,2300,Nadia,Vijayawada,Mangal Ganj,670117,Yes,No,Yes,No,Yes,No,Yes
552,Ira Goda,Male,"Krish, Soman and Mahajan",Copper,2400,South 24 Parganas,Kochi,Contractor Ganj,867124,Yes,Yes,No,No,Yes,No,Yes
868,Tiya Sarin,Male,"Uppal, Anne and Dash",Double,2200,Paschim Medinipur,Jorhat,Swamy Zila,423892,No,No,No,Yes,Yes,No,Yes
990,Nehmat Kaul,Male,Chaudry-Dhingra,Single,2000,Purba Bardhaman,Mira-Bhayandar,Sandhu Path,874141,No,No,Yes,No,Yes,No,No
901,Romil Sidhu,Female,Varghese-Luthra,Double,2400,Paschim Medinipur,Nashik,Ghosh,590202,Yes,No,No,No,No,Yes,No
122,Jhanvi Soman,Male,Kara LLC,Copper,2000,Darjeeling,Hubli–Dharwad,Sunder Circle,287742,No,Yes,No,No,Yes,No,No
916,Khushi Sekhon,Male,"Singh, Baral and Singhal",Double,2000,Uttar Dinajpur,Latur,Warrior Circle,923039,Yes,Yes,No,Yes,Yes,No,Yes
596,Lakshit Deo,Female,Desai and Sons,Copper,2100,Alipurduar,Jalna,Yohannan Path,648788,No,Yes,Yes,Yes,No,Yes,Yes
997,Uthkarsh Sahni,Female,Srivastava Ltd,Double,2100,Uttar Dinajpur,Sambalpur,Sen Circle,664044,No,No,No,Yes,No,Yes,No
168,Dhanuk Tandon,Female,"Saini, Dutt and Krishnamurthy",Copper,2200,Kalimpong,Ghaziabad,Jaggi Path,357595,Yes,No,No,Yes,Yes,No,Yes
788,Jiya Bath,Male,Shroff-Chaudhari,Copper,2100,Malda,Shimla,Gala Zila,512941,Yes,Yes,No,No,Yes,No,Yes
425,Chirag Ghose,Male,"Chakraborty, Subramanian and Borde",Copper,2400,Hooghly,Allahabad,Rastogi Marg,595850,No,Yes,Yes,No,No,Yes,Yes
913,Urvi Rama,Male,Bumb-Chaudhry,Double,2000,Murshidabad,Vijayawada,Virk Ganj,319118,Yes,Yes,No,No,Yes,No,Yes
379,Badal Saxena,Female,"Borah, Mammen and Agarwal",Copper,2100,Murshidabad,Satna,Dave Chowk,714703,No,Yes,No,Yes,No,Yes,No
765,Madhav Kamdar,Female,Dayal-Khosla,Copper,2300,Bankura,Shahjahanpur,Dhawan Circle,318415,Yes,Yes,No,Yes,Yes,No,Yes
759,Saanvi Vora,Male,Kale-Gour,Single,2000,Uttar Dinajpur,Bhind,Kapoor Circle,618547,No,No,No,Yes,Yes,No,No
897,Rhea Yogi,Male,Varkey-Bhatnagar,Single,2100,Alipurduar,Gandhidham,Sastry Chowk,998501,Yes,Yes,No,Yes,Yes,No,Yes
454,Nitara Sangha,Male,Kamdar Inc,Copper,2000,Hooghly,Thrissur,Wadhwa Circle,570587,No,Yes,No,No,No,Yes,No
672,Dhanuk Bhargava,Female,Sem and Sons,Copper,2100,Malda,Kanpur,Vala Ganj,518817,No,No,No,Yes,No,Yes,Yes
815,Aarna Kaul,Male,"Chander, Sabharwal and Dasgupta",Copper,2500,Dakshin Dinajpur,Maheshtala,Sharma Nagar,209324,No,Yes,No,Yes,Yes,No,No
231,Krish Devi,Female,Dasgupta and Sons,Single,2300,Jhargram,Vadodara,Khanna Marg,160313,Yes,No,No,Yes,Yes,No,Yes
110,Rati Sarna,Male,"Chakraborty, Krishna and Vyas",Single,2500,Uttar Dinajpur,Faridabad,Dhillon Path,370604,No,Yes,Yes,No,Yes,No,Yes
423,Indrans Bora,Female,Majumdar-Chakrabarti,Copper,2100,Paschim Medinipur,Kochi,Wable Marg,836813,Yes,Yes,Yes,Yes,No,Yes,No
682,Fateh Virk,Female,Tara Ltd,Copper,2000,Howrah,Ratlam,Yohannan Road,654823,Yes,Yes,Yes,No,Yes,No,Yes
557,Jayesh Kulkarni,Male,Ben Ltd,Copper,2100,Malda,Jamnagar,Warrior Chowk,468773,Yes,No,No,Yes,No,Yes,Yes
75,Raunak Konda,Female,"Kuruvilla, Ravel and Lalla",Single,2400,Dakshin Dinajpur,Sonipat,Viswanathan Road,910117,Yes,No,Yes,Yes,No,Yes,Yes
513,Kavya Sengupta,Female,Mammen PLC,Copper,2100,Purba Bardhaman,Bharatpur,Shukla Chowk,956041,No,No,Yes,Yes,Yes,No,Yes
358,Baiju Varty,Female,"Bhargava, Subramaniam and Chakraborty",Copper,2200,Uttar Dinajpur,Pimpri-Chinchwad,Zachariah Marg,355179,No,No,No,Yes,Yes,No,Yes
496,Anya Behl,Male,Walia-Rama,Copper,2200,Birbhum,Panihati,Sur,15139,No,No,No,No,Yes,No,No
716,Badal Dey,Female,Joshi-Korpal,Copper,2000,Uttar Dinajpur,Mathura,Agate,303965,Yes,No,Yes,Yes,Yes,No,No
217,Ranbir Dixit,Female,Sawhney-Batta,Single,2400,Bankura,Nashik,Chanda Street,325303,No,No,Yes,Yes,No,Yes,Yes
27,Pihu Varghese,Male,Sibal-Deep,Double,2100,Purba Bardhaman,Jehanabad,Dyal Road,761677,Yes,Yes,No,Yes,Yes,No,Yes
977,Ela Bhasin,Male,"Wable, Divan and Dube",Single,2200,Paschim Medinipur,Srinagar,Bawa Nagar,487446,Yes,No,Yes,No,Yes,No,No
545,Aniruddh Seth,Male,Sarkar-Som,Single,2500,Kolkata,Ahmednagar,Mallick Marg,760098,No,Yes,No,No,Yes,No,Yes
752,Taran Sibal,Male,"Bala, Savant and Bava",Double,2000,Paschim Medinipur,Ghaziabad,Dua,77499,Yes,Yes,No,No,Yes,No,Yes
491,Manjari Chaudhari,Female,"Swamy, Swamy and Kapadia",Double,2200,Darjeeling,Tinsukia,Kakar Ganj,699745,Yes,Yes,No,No,Yes,No,Yes
542,Uthkarsh Raval,Female,Swamy-Kata,Copper,2300,Purba Bardhaman,Bardhaman,Gaba,34580,Yes,No,Yes,Yes,No,Yes,No
285,Kimaya Wadhwa,Male,"Soni, Das and Sagar",Single,2300,Birbhum,Ranchi,Master Nagar,628828,No,Yes,Yes,Yes,No,Yes,Yes
426,Vivaan Soni,Male,"Atwal, Handa and Ganguly",Double,2300,Purba Medinipur,Pondicherry,Subramanian Circle,185976,No,Yes,No,Yes,No,Yes,No
117,Lakshay Mani,Female,Sundaram-Dash,Copper,2500,Malda,Patna,Jain Path,767886,No,No,No,No,No,Yes,Yes
415,Darshit Sankar,Female,Bedi-Mani,Copper,2000,Kalimpong,Ghaziabad,Rana Path,850199,No,No,Yes,No,No,Yes,No
511,Diya Kaul,Female,Chaudhry and Sons,Copper,2200,Howrah,Bhubaneswar,Dani Zila,66441,No,Yes,Yes,No,Yes,No,No
710,Vardaniya Saxena,Male,"Bera, Sankar and Goswami",Single,2300,Purba Medinipur,Tirupati,Bhalla Zila,281809,No,No,Yes,No,Yes,No,Yes
383,Rohan Badal,Female,Sharma Ltd,Copper,2000,Hooghly,Aurangabad,Samra Zila,189530,Yes,Yes,Yes,Yes,No,Yes,No
684,Reyansh Dave,Female,Chandran and Sons,Copper,2400,Darjeeling,Dewas,Trivedi,499058,Yes,Yes,No,No,No,Yes,No
256,Reyansh Deshpande,Female,"Shah, Vig and Keer",Single,2300,Kolkata,Baranagar,Korpal Ganj,101064,Yes,No,Yes,Yes,No,Yes,Yes
387,Navya Wadhwa,Male,"Dhingra, Sami and Bhagat",Single,2500,Malda,Guwahati,Madan Zila,755730,Yes,No,No,No,Yes,No,Yes
943,Inaaya  Gopal,Male,Rattan Ltd,Copper,2400,Kalimpong,Thrissur,Lanka Marg,329558,No,No,Yes,No,No,Yes,No
785,Aayush Wason,Female,Cherian-Joshi,Single,2400,Hooghly,Bhilai,De Chowk,86462,No,No,Yes,No,No,Yes,Yes
924,Dhruv Krish,Female,Garde-Grover,Double,2200,South 24 Parganas,Raichur,Joshi Nagar,126698,Yes,Yes,Yes,No,No,Yes,No
266,Dhanush Bali,Male,"Ram, Kalita and Venkataraman",Copper,2500,Purulia,Surendranagar Dudhrej,Lal Chowk,105703,Yes,Yes,Yes,Yes,No,Yes,Yes
177,Zoya Dayal,Male,Devi and Sons,Double,2500,Malda,Berhampore,Char Marg,445731,No,No,Yes,No,No,Yes,Yes
816,Divit Sem,Male,"Cherian, Chauhan and Salvi",Copper,2500,South 24 Parganas,Ranchi,Chahal Zila,386323,No,No,Yes,Yes,Yes,No,Yes
902,Alia Trivedi,Female,Yogi-Sekhon,Double,2200,Jalpaiguri,Jabalpur,Gokhale Zila,214719,Yes,Yes,No,No,Yes,No,No
142,Parinaaz Sharma,Male,"Halder, Srinivasan and Dash",Double,2500,Bankura,Darbhanga,Gopal Chowk,11851,Yes,Yes,No,Yes,Yes,No,Yes
598,Charvi Garg,Female,Chakrabarti Inc,Double,2200,Paschim Medinipur,Bhusawal,Rattan Chowk,323213,Yes,Yes,No,Yes,Yes,No,No
544,Anay Roy,Male,Sarraf-Dugal,Copper,2100,Kalimpong,Sagar,Bhasin Zila,845575,Yes,Yes,No,No,No,Yes,Yes
896,Mishti Deep,Female,Sur-D’Alia,Double,2200,Kolkata,Tenali,Walia Ganj,186941,Yes,No,No,No,Yes,No,No
231,Taran Dugar,Female,Sangha-Mane,Single,2400,South 24 Parganas,Bhilai,Varty Chowk,698000,No,No,No,No,Yes,No,No
982,Zara Grewal,Female,Kapoor-Dhar,Double,2200,Paschim Bardhaman,Karimnagar,Hayre Marg,227952,Yes,No,No,Yes,No,Yes,No
827,Vedika Sura,Female,Sabharwal-Kapoor,Single,2500,Murshidabad,Ulhasnagar,Zachariah,145406,Yes,Yes,No,No,Yes,No,Yes
678,Vanya Talwar,Female,"Barad, Kibe and Ratti",Copper,2400,Murshidabad,Bardhaman,Raja Circle,231402,Yes,Yes,Yes,Yes,Yes,No,No
39,Charvi Brahmbhatt,Male,Barad-Rout,Double,2500,Nadia,Malegaon,Kanda Chowk,604807,Yes,Yes,Yes,No,Yes,No,No
912,Neysa Shere,Male,Devan-Bhattacharyya,Single,2500,Uttar Dinajpur,Tiruvottiyur,Uppal Circle,757321,No,No,No,Yes,Yes,No,No
385,Manikya Sant,Female,"Raju, Raval and Ghosh",Single,2500,Cooch Behar,Begusarai,Gupta Circle,357280,Yes,Yes,Yes,Yes,No,Yes,No
410,Samar Raja,Female,Mani-Sem,Double,2200,Jalpaiguri,Sambalpur,Ahluwalia Zila,644130,Yes,No,Yes,No,Yes,No,Yes
55,Nehmat Sane,Male,"Basak, Sarraf and Handa",Copper,2100,Purulia,Ambattur,Dhawan Path,468153,No,No,No,No,No,Yes,No
733,Nitara Ghose,Male,Dugar-Cherian,Double,2400,Paschim Bardhaman,Muzaffarpur,Dara Marg,363086,No,Yes,No,Yes,Yes,No,Yes
900,Ahana  Bhat,Male,Swaminathan LLC,Single,2100,Hooghly,Howrah,Iyengar Ganj,915045,Yes,Yes,No,No,No,Yes,Yes
187,Kismat Malhotra,Male,"Bedi, Sankaran and Jain",Copper,2000,Nadia,Narasaraopet,Ray Circle,695801,No,No,No,No,Yes,No,Yes
954,Tiya Johal,Male,Keer-Borah,Single,2500,Jhargram,Ichalkaranji,Walla Chowk,419384,Yes,Yes,Yes,No,No,Yes,No
665,Prerak Sanghvi,Female,Chhabra Ltd,Copper,2300,Purba Medinipur,Thoothukudi,Tank Circle,501174,No,Yes,Yes,No,Yes,No,Yes
217,Tara Dewan,Male,Gola LLC,Single,2000,Murshidabad,Junagadh,Chadha Road,289254,Yes,No,No,No,Yes,No,No
963,Adira Sathe,Female,Rajagopalan PLC,Copper,2000,Malda,Gandhinagar,Sridhar,158535,Yes,Yes,No,Yes,Yes,No,Yes
399,Mahika Randhawa,Female,"Rana, Khurana and Mangal",Double,2000,Uttar Dinajpur,Gaya,Baral Circle,276791,Yes,No,No,Yes,No,Yes,No
909,Kaira Dugar,Male,Madan LLC,Double,2400,Darjeeling,Mango,Agrawal Path,746196,No,No,No,Yes,Yes,No,No
677,Ayesha Anand,Female,Gulati PLC,Single,2100,Darjeeling,Naihati,Atwal Nagar,844853,Yes,Yes,No,Yes,Yes,No,Yes
945,Krish Bal,Male,Sharma-Jain,Copper,2000,Murshidabad,Miryalaguda,Rajan,896462,Yes,No,Yes,No,Yes,No,No
470,Ela Saraf,Female,"Shetty, Sathe and Batta",Copper,2400,Bankura,Dharmavaram,Bhatt Chowk,419916,Yes,Yes,Yes,No,Yes,No,Yes
1,Samarth Manne,Female,Iyer-Mani,Single,2300,Hooghly,Jammu,Sur Nagar,942693,Yes,No,Yes,Yes,No,Yes,Yes
290,Saksham Borah,Male,Kadakia-Rastogi,Double,2200,Alipurduar,Mangalore,Ray Street,54030,Yes,Yes,Yes,Yes,Yes,No,No
813,Taran Garg,Male,Madan-Behl,Single,2200,Dakshin Dinajpur,Bidar,Chakrabarti Circle,760372,Yes,Yes,No,No,Yes,No,Yes
111,Parinaaz Bhandari,Female,"Atwal, Yohannan and Bal",Copper,2100,Kalimpong,Mysore,Sood Circle,573689,Yes,Yes,Yes,No,No,Yes,Yes
747,Nirvi Khosla,Male,"Chakrabarti, Banerjee and Srivastava",Copper,2100,Birbhum,Imphal,Saraf Road,227316,No,Yes,No,Yes,Yes,No,No
292,Neelofar Deshmukh,Female,Bath Inc,Copper,2500,Kolkata,Danapur,Magar Ganj,951332,Yes,No,Yes,Yes,No,Yes,Yes
957,Gokul Shankar,Male,Baral-Thaman,Copper,2400,Howrah,Panipat,Sha Street,45119,Yes,No,No,Yes,Yes,No,Yes
822,Kiaan Kulkarni,Male,Dalal LLC,Double,2500,Hooghly,Dehri,Dass Path,680567,No,Yes,No,No,No,Yes,Yes
449,Sahil Jhaveri,Female,"Gandhi, Ratta and Saini",Copper,2300,Cooch Behar,Gulbarga,Singhal Nagar,236718,Yes,Yes,Yes,Yes,No,Yes,Yes
278,Anahi Kurian,Female,Karnik LLC,Copper,2500,Murshidabad,Kochi,Srivastava Nagar,56697,No,No,Yes,Yes,No,Yes,Yes
736,Advik Chowdhury,Male,Agarwal-Chawla,Copper,2400,Nadia,Kumbakonam,Rout Nagar,804501,No,No,Yes,No,Yes,No,No
226,Saira Tandon,Female,"Chad, Sastry and Vala",Single,2500,Bankura,Karaikudi,Venkataraman Path,574749,Yes,Yes,Yes,No,No,Yes,Yes
348,Tara Kannan,Female,"Kumar, Shah and Chaudhuri",Copper,2200,Purba Bardhaman,Kamarhati,Mangat Path,330672,Yes,No,Yes,Yes,Yes,No,Yes
376,Mishti Chana,Male,Dewan Group,Single,2300,Malda,Allahabad,Gulati Street,683518,Yes,No,Yes,No,Yes,No,Yes
335,Riya Korpal,Male,"Johal, Atwal and Deo",Double,2200,Kalimpong,Hyderabad,Sarin Path,474995,Yes,No,No,Yes,Yes,No,No
377,Samiha Dar,Male,Sura-Hari,Single,2200,Malda,Parbhani,Varty Marg,519441,Yes,No,No,Yes,No,Yes,No
909,Vivaan Das,Male,D’Alia Group,Double,2300,Kolkata,Karawal Nagar,Seth Ganj,404844,No,Yes,Yes,No,No,Yes,No
746,Pari Shankar,Male,Hans-Rout,Double,2100,Hooghly,Mahbubnagar,Shere Street,550579,Yes,No,No,No,No,Yes,No
135,Ishaan Kohli,Female,"Grewal, Jhaveri and Kale",Copper,2100,Kalimpong,Panvel,Golla Ganj,707226,No,No,Yes,Yes,No,Yes,Yes
473,Indranil Buch,Female,Dhar-Chaudhary,Double,2300,Jalpaiguri,Faridabad,Dave Path,985771,Yes,Yes,Yes,Yes,No,Yes,No
89,Tarini Vaidya,Male,"Tata, Devan and Chandran",Single,2100,Alipurduar,Khammam,Ganesh Street,748311,Yes,Yes,Yes,No,Yes,No,Yes
265,Drishya Shah,Male,"Sachar, Shanker and Bhasin",Double,2200,Kolkata,Tiruppur,Divan Ganj,350714,No,No,Yes,No,No,Yes,Yes
233,Vihaan Shankar,Female,Iyer-Halder,Copper,2100,Malda,Belgaum,Dani,212328,No,No,No,Yes,Yes,No,Yes
52,Armaan Sood,Male,Sagar-Deo,Double,2500,Jhargram,Dhule,Chaudhry Road,964952,Yes,Yes,No,No,No,Yes,No
313,Kimaya Agarwal,Female,Zachariah-Ramanathan,Copper,2500,Birbhum,Indore,Varkey Zila,695331,Yes,Yes,Yes,Yes,Yes,No,Yes
308,Zara Yadav,Male,Dasgupta-Sheth,Copper,2400,Uttar Dinajpur,Jhansi,Srivastava Street,307808,No,No,No,Yes,No,Yes,Yes
575,Farhan Bhardwaj,Female,Manne Inc,Single,2400,Darjeeling,Orai,Deol Zila,895204,Yes,Yes,Yes,Yes,No,Yes,No
201,Azad Kaul,Female,Zacharia-Reddy,Copper,2500,Purba Bardhaman,Raichur,Mangat Nagar,502559,No,Yes,Yes,No,No,Yes,Yes
